customer_id,customer_name,gender,age,city,state,signup_date,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Purchase_Status
C2564,Deepak Bansal,Male,33,Gwalior,Madhya Pradesh,2023-06-26,235,11,532456.64,2,4,5,245,11,Can't Lose Them,Purchased
C2565,Manish Gupta,Male,35,Hyderabad,Telangana,2025-12-07,87,4,178968.56,3,2,3,323,8,Potential Loyalists,Purchased
C2566,Mohit Joshi,Female,63,Mysuru,Karnataka,2024-10-11,21,30,645130.92,5,5,5,555,15,Champions,Purchased
C2567,Karan Agarwal,Female,43,Noida,Uttar Pradesh,2024-03-05,,,,,,,,,No Purchase,No Purchase
C2568,Meera Mehta,Female,36,Ghaziabad,Uttar Pradesh,2024-01-06,63,10,136659.99,3,4,3,343,10,Loyal Customers,Purchased
C2569,Sneha Malhotra,Female,56,Mangaluru,Karnataka,2025-01-13,121,13,634615.79,2,5,5,255,12,Can't Lose Them,Purchased
C2570,Arjun Mishra,Female,55,Chennai,Tamil Nadu,2023-04-29,256,5,112593.39000000001,1,3,2,132,6,At Risk,Purchased
C2571,Sanjay Verma,Female,24,Bengaluru,Karnataka,2024-09-12,191,6,371643.88,2,3,4,234,9,At Risk,Purchased
C2572,Akash Mishra,Female,40,Vadodara,Gujarat,2023-09-10,,,,,,,,,No Purchase,No Purchase
C2573,Shreya Malhotra,Female,37,Salem,Tamil Nadu,2025-09-01,62,9,371735.67,3,4,4,344,11,Loyal Customers,Purchased
C2574,Arjun Malhotra,Female,39,Warangal,Telangana,2025-05-08,696,1,5430.92,1,1,1,111,3,Hibernating,Purchased
C2575,Deepak Kapoor,Male,34,Ghaziabad,Uttar Pradesh,2025-04-09,190,6,220387.37,2,3,3,233,8,At Risk,Purchased
C2576,Rohit Kumar,Male,57,Thane,Maharashtra,2023-06-09,323,1,10381.42,1,1,1,111,3,Hibernating,Purchased
C2577,Mohit Saxena,Male,65,Warangal,Telangana,2023-03-30,34,11,335047.62,4,4,4,444,12,Champions,Purchased
C2578,Nisha Malhotra,Male,19,Panipat,Haryana,2024-05-16,24,7,175435.22,5,3,3,533,11,Loyal Customers,Purchased
C2579,Suresh Sharma,Male,59,Muzaffarpur,Bihar,2024-01-25,20,8,176355.99,5,4,3,543,12,Loyal Customers,Purchased
C2580,Komal Mishra,Female,59,Faridabad,Haryana,2025-03-04,7,12,407515.07,5,4,4,544,13,Champions,Purchased
C2581,Vikas Patel,Female,35,Panipat,Haryana,2025-02-18,171,12,344147.36,2,4,4,244,10,Can't Lose Them,Purchased
C2582,Sakshi Agarwal,Male,41,Delhi,Delhi,2024-03-10,296,1,21243.62,1,1,1,111,3,Hibernating,Purchased
C2583,Ankit Kumar,Male,22,Bengaluru,Karnataka,2023-06-26,31,11,557017.33,4,4,5,445,13,Champions,Purchased
C2584,Simran Verma,Male,34,Thane,Maharashtra,2023-12-22,28,8,139574.33,4,4,3,443,11,Loyal Customers,Purchased
C2585,Simran Sharma,Female,29,Surat,Gujarat,2024-07-05,119,2,85684.15000000001,2,1,2,212,5,Hibernating,Purchased
C2586,Aarav Singh,Male,61,Indore,Madhya Pradesh,2023-10-05,256,3,52944.979999999996,1,2,2,122,5,Hibernating,Purchased
C2587,Riya Yadav,Male,23,New Delhi,Delhi,2023-12-14,463,2,25761.93,1,1,1,111,3,Hibernating,Purchased
C2588,Sakshi Saxena,Male,34,Chennai,Tamil Nadu,2023-09-21,51,23,566562.63,4,5,5,455,14,Champions,Purchased
C2589,Aditi Shah,Female,41,Delhi,Delhi,2023-03-12,109,3,52950.880000000005,3,2,2,322,7,Potential Loyalists,Purchased
C2590,Suresh Jain,Male,64,Thane,Maharashtra,2024-10-20,96,1,435.45,3,1,1,311,5,Potential Loyalists,Purchased
C2591,Komal Malhotra,Female,57,Mumbai,Maharashtra,2025-12-27,334,3,114804.0,1,2,2,122,5,Hibernating,Purchased
C2592,Aditi Shah,Female,62,Varanasi,Uttar Pradesh,2025-11-08,52,5,155547.15,4,3,3,433,10,Loyal Customers,Purchased
C2593,Neha Kumar,Female,32,Bhopal,Madhya Pradesh,2025-10-14,309,2,622.52,1,1,1,111,3,Hibernating,Purchased
C2594,Tanya Verma,Female,30,Mangaluru,Karnataka,2024-12-22,91,7,73961.63,3,3,2,332,8,Potential Loyalists,Purchased
C2595,Amit Verma,Male,45,Warangal,Telangana,2025-03-29,4,7,339617.4,5,3,4,534,12,Loyal Customers,Purchased
C2596,Vivek Mehta,Male,34,Kota,Rajasthan,2023-03-12,62,2,86519.23999999999,3,1,2,312,6,Potential Loyalists,Purchased
C2597,Vivek Patel,Female,18,Nashik,Maharashtra,2023-08-09,324,2,64681.23,1,1,2,112,4,Hibernating,Purchased
C2598,Ananya Agarwal,Male,56,Nashik,Maharashtra,2025-02-12,66,21,956503.63,3,5,5,355,13,Loyal Customers,Purchased
C2599,Deepak Mehta,Female,22,Warangal,Telangana,2025-12-18,1,11,205782.16,5,4,3,543,12,Loyal Customers,Purchased
C2600,Karan Chauhan,Female,27,Nagpur,Maharashtra,2025-09-21,76,6,363412.6,3,3,4,334,10,Loyal Customers,Purchased
C2601,Neha Mishra,Male,63,Gwalior,Madhya Pradesh,2024-11-21,446,1,112381.84,1,1,2,112,4,Hibernating,Purchased
C2602,Aditya Shah,Male,53,Kanpur,Uttar Pradesh,2023-04-30,74,18,569845.9199999999,3,5,5,355,13,Loyal Customers,Purchased
C2603,Ayush Patel,Female,48,Kota,Rajasthan,2025-11-23,63,3,133524.87,3,2,3,323,8,Potential Loyalists,Purchased
C2604,Karan Kapoor,Other,24,Warangal,Telangana,2023-12-15,17,13,487177.04000000004,5,5,5,555,15,Champions,Purchased
C2605,Rohit Kapoor,Female,30,Thane,Maharashtra,2023-02-16,,,,,,,,,No Purchase,No Purchase
C2606,Komal Kapoor,Male,27,Thane,Maharashtra,2025-04-21,172,1,25590.33,2,1,1,211,4,Hibernating,Purchased
C2607,Meera Verma,Female,48,Muzaffarpur,Bihar,2023-07-09,,,,,,,,,No Purchase,No Purchase
C2608,Riya Jain,Male,42,Nashik,Maharashtra,2023-11-27,22,13,426828.06,5,5,5,555,15,Champions,Purchased
C2609,Manish Saxena,Male,35,Mangaluru,Karnataka,2025-01-11,19,10,434571.95999999996,5,4,5,545,14,Champions,Purchased
C2610,Rakesh Agarwal,Female,53,Mangaluru,Karnataka,2025-11-23,339,3,39315.58,1,2,1,121,4,Hibernating,Purchased
C2611,Shreya Chauhan,Female,55,Nagpur,Maharashtra,2025-09-20,552,2,2030.84,1,1,1,111,3,Hibernating,Purchased
C2612,Aarav Agarwal,Male,53,Durgapur,West Bengal,2023-07-12,18,17,507887.93,5,5,5,555,15,Champions,Purchased
C2613,Suresh Patel,Female,23,Durgapur,West Bengal,2025-06-04,26,4,58048.659999999996,4,2,2,422,8,New Customers,Purchased
C2614,Vikas Patel,Male,47,Delhi,Delhi,2023-12-14,16,2,36167.16,5,1,1,511,7,New Customers,Purchased
C2615,Akash Jain,Male,28,Warangal,Telangana,2023-03-27,4,6,188154.81,5,3,3,533,11,Loyal Customers,Purchased
C2616,Nikhil Saxena,Male,31,Thane,Maharashtra,2024-10-06,51,8,289471.1,4,4,4,444,12,Champions,Purchased
C2617,Arjun Gupta,Female,64,Kanpur,Uttar Pradesh,2024-12-20,45,7,54554.4,4,3,2,432,9,Potential Loyalists,Purchased
C2618,Arjun Mehta,Male,37,Ahmedabad,Gujarat,2025-12-30,82,3,60939.68999999999,3,2,2,322,7,Potential Loyalists,Purchased
C2619,Aditya Joshi,Female,55,Gaya,Bihar,2024-06-16,81,4,249972.6,3,2,4,324,9,Potential Loyalists,Purchased
C2620,Vivek Srivastava,Male,29,Prayagraj,Uttar Pradesh,2025-05-25,109,4,98346.43000000001,3,2,2,322,7,Potential Loyalists,Purchased
C2621,Sameer Joshi,Male,64,Thane,Maharashtra,2024-08-08,138,7,115295.75,2,3,2,232,7,At Risk,Purchased
C2622,Isha Chauhan,Male,31,Madurai,Tamil Nadu,2025-10-08,139,9,159521.22,2,4,3,243,9,At Risk,Purchased
C2623,Vikas Srivastava,Male,26,Warangal,Telangana,2024-06-17,417,1,80301.4,1,1,2,112,4,Hibernating,Purchased
C2624,Aditya Mishra,Female,33,Noida,Uttar Pradesh,2025-01-09,175,8,553168.1100000001,2,4,5,245,11,Can't Lose Them,Purchased
C2625,Arjun Srivastava,Female,26,Mangaluru,Karnataka,2025-11-20,104,8,507324.08,3,4,5,345,12,Loyal Customers,Purchased
C2626,Pooja Chauhan,Female,46,Durgapur,West Bengal,2025-08-18,35,17,267565.46,4,5,4,454,13,Champions,Purchased
C2627,Shreya Yadav,Male,24,Delhi,Delhi,2024-03-15,64,8,171318.75,3,4,3,343,10,Loyal Customers,Purchased
C2628,Mohit Joshi,Female,27,Thane,Maharashtra,2024-07-09,135,11,159979.12999999998,2,4,3,243,9,At Risk,Purchased
C2629,Neha Yadav,Female,51,Nagpur,Maharashtra,2024-10-11,18,4,20118.289999999997,5,2,1,521,8,New Customers,Purchased
C2630,Divya Joshi,Male,20,Mangaluru,Karnataka,2023-05-16,102,6,192094.44999999998,3,3,3,333,9,Loyal Customers,Purchased
C2631,Aditi Singh,Female,39,Mangaluru,Karnataka,2023-09-13,11,13,359464.74,5,5,4,554,14,Champions,Purchased
C2632,Aditi Kapoor,Female,51,Panipat,Haryana,2025-02-15,397,3,93592.28,1,2,2,122,5,Hibernating,Purchased
C2633,Aditi Jain,Female,39,Jaipur,Rajasthan,2023-03-20,128,5,83743.23,2,3,2,232,7,At Risk,Purchased
C2634,Ananya Mehta,Female,19,Jodhpur,Rajasthan,2024-10-20,22,10,427281.26999999996,5,4,5,545,14,Champions,Purchased
C2635,Aditi Sharma,Female,25,Gaya,Bihar,2024-06-14,,,,,,,,,No Purchase,No Purchase
C2636,Nikhil Malhotra,Male,64,Bengaluru,Karnataka,2024-06-15,13,6,130098.15000000001,5,3,3,533,11,Loyal Customers,Purchased
C2637,Ananya Patel,Female,55,Mysuru,Karnataka,2025-07-15,222,13,391494.51,2,5,4,254,11,Can't Lose Them,Purchased
C2638,Vivek Joshi,Female,34,Bhopal,Madhya Pradesh,2023-10-29,21,21,470750.18,5,5,5,555,15,Champions,Purchased
C2639,Varun Mishra,Male,59,Pune,Maharashtra,2025-05-15,29,9,83378.79000000001,4,4,2,442,10,At Risk,Purchased
C2640,Komal Kumar,Female,18,Siliguri,West Bengal,2025-05-08,158,4,74355.84,2,2,2,222,6,Hibernating,Purchased
C2641,Sameer Jain,Female,20,Siliguri,West Bengal,2025-12-22,595,1,561.0200000000001,1,1,1,111,3,Hibernating,Purchased
C2642,Aditi Tiwari,Male,60,Varanasi,Uttar Pradesh,2025-06-17,,,,,,,,,No Purchase,No Purchase
C2643,Sneha Verma,Female,50,Mysuru,Karnataka,2024-07-09,230,7,84853.02,2,3,2,232,7,At Risk,Purchased
C2644,Akash Malhotra,Female,46,Aurangabad,Maharashtra,2024-02-03,258,1,60276.07,1,1,2,112,4,Hibernating,Purchased
C2645,Riya Sharma,Female,34,Nagpur,Maharashtra,2025-05-05,11,21,643891.03,5,5,5,555,15,Champions,Purchased
C2646,Aditya Kapoor,Female,57,Mangaluru,Karnataka,2025-10-12,69,7,97195.92,3,3,2,332,8,Potential Loyalists,Purchased
C2647,Pooja Verma,Male,47,Mumbai,Maharashtra,2023-11-04,215,7,130982.04000000001,2,3,3,233,8,At Risk,Purchased
C2648,Karan Patel,Female,38,Hyderabad,Telangana,2024-02-09,51,7,202747.47,4,3,3,433,10,Loyal Customers,Purchased
C2649,Akash Agarwal,Female,36,Bhopal,Madhya Pradesh,2024-06-28,259,3,50235.75,1,2,1,121,4,Hibernating,Purchased
C2650,Divya Kumar,Female,35,Hyderabad,Telangana,2023-04-28,314,6,126778.65999999999,1,3,2,132,6,At Risk,Purchased
C2651,Arjun Mishra,Male,45,Nagpur,Maharashtra,2023-12-11,184,8,173776.4,2,4,3,243,9,At Risk,Purchased
C2652,Neha Agarwal,Male,49,Mumbai,Maharashtra,2023-07-02,,,,,,,,,No Purchase,No Purchase
C2653,Shreya Shah,Female,56,Nagpur,Maharashtra,2025-04-25,34,2,3612.7999999999997,4,1,1,411,6,New Customers,Purchased
C2654,Deepak Chauhan,Male,37,Varanasi,Uttar Pradesh,2024-06-25,46,4,159381.95,4,2,3,423,9,New Customers,Purchased
C2655,Suresh Patel,Male,30,Gwalior,Madhya Pradesh,2024-10-23,35,12,240446.75,4,5,4,454,13,Champions,Purchased
C2656,Aditi Tiwari,Female,44,Bengaluru,Karnataka,2023-03-29,20,16,524518.4,5,5,5,555,15,Champions,Purchased
C2657,Suresh Patel,Female,46,Nagpur,Maharashtra,2024-09-19,31,9,177993.62,4,4,3,443,11,Loyal Customers,Purchased
C2658,Ayush Kumar,Female,31,Faridabad,Haryana,2025-02-25,27,8,253020.07,4,4,4,444,12,Champions,Purchased
C2659,Kavya Verma,Female,21,Mangaluru,Karnataka,2025-01-24,171,22,656315.22,2,5,5,255,12,Can't Lose Them,Purchased
C2660,Divya Jain,Female,33,Prayagraj,Uttar Pradesh,2025-05-20,78,14,857406.24,3,5,5,355,13,Loyal Customers,Purchased
C2661,Aditi Mishra,Female,21,Nagpur,Maharashtra,2023-05-05,18,30,639761.29,5,5,5,555,15,Champions,Purchased
C2662,Ankit Srivastava,Female,21,Vadodara,Gujarat,2024-08-24,,,,,,,,,No Purchase,No Purchase
C2663,Aarav Malhotra,Female,64,Warangal,Telangana,2024-06-12,28,4,62639.88,4,2,2,422,8,New Customers,Purchased
C2664,Aditya Mehta,Female,55,Pune,Maharashtra,2025-09-05,322,3,18809.190000000002,1,2,1,121,4,Hibernating,Purchased
C2665,Neha Patel,Male,19,Gwalior,Madhya Pradesh,2025-01-26,,,,,,,,,No Purchase,No Purchase
C2666,Divya Agarwal,Male,34,Gurugram,Haryana,2025-11-10,76,8,255780.24999999997,3,4,4,344,11,Loyal Customers,Purchased
C2667,Komal Joshi,Female,30,Faridabad,Haryana,2023-01-28,13,28,758164.29,5,5,5,555,15,Champions,Purchased
C2668,Nisha Kumar,Female,64,Nashik,Maharashtra,2024-05-05,279,1,10134.26,1,1,1,111,3,Hibernating,Purchased
C2669,Rakesh Gupta,Female,39,Varanasi,Uttar Pradesh,2025-02-09,1,34,1655037.26,5,5,5,555,15,Champions,Purchased
C2670,Sneha Mishra,Female,30,Faridabad,Haryana,2023-04-08,53,9,666255.63,4,4,5,445,13,Champions,Purchased
C2671,Kavya Gupta,Female,48,New Delhi,Delhi,2024-12-14,21,15,386650.36,5,5,4,554,14,Champions,Purchased
C2672,Neha Malhotra,Male,40,Ahmedabad,Gujarat,2023-09-11,139,12,453393.64,2,5,5,255,12,Can't Lose Them,Purchased
C2673,Nikhil Sharma,Female,26,Durgapur,West Bengal,2023-03-23,64,8,254249.99,3,4,4,344,11,Loyal Customers,Purchased
C2674,Karan Gupta,Female,32,Ghaziabad,Uttar Pradesh,2024-12-21,4,6,111528.47,5,3,2,532,10,Potential Loyalists,Purchased
C2675,Nikhil Tiwari,Male,24,Warangal,Telangana,2024-04-11,,,,,,,,,No Purchase,No Purchase
C2676,Tanya Chauhan,Male,51,Bhopal,Madhya Pradesh,2024-03-20,25,1,71.11,4,1,1,411,6,New Customers,Purchased
C2677,Ananya Patel,Female,64,Durgapur,West Bengal,2023-12-23,4,8,33560.0,5,4,1,541,10,At Risk,Purchased
C2678,Aditi Patel,Female,56,Mysuru,Karnataka,2025-01-20,230,3,37815.41,2,2,1,221,5,Hibernating,Purchased
C2679,Sakshi Bansal,Male,36,Gurugram,Haryana,2024-11-08,384,1,493.08,1,1,1,111,3,Hibernating,Purchased
C2680,Meera Sharma,Male,41,Chennai,Tamil Nadu,2024-12-31,22,4,87347.07999999999,5,2,2,522,9,New Customers,Purchased
C2681,Pooja Jain,Male,20,Kolkata,West Bengal,2025-05-12,192,5,91800.45,2,3,2,232,7,At Risk,Purchased
C2682,Sameer Singh,Female,35,Hyderabad,Telangana,2024-10-24,44,14,636823.4800000001,4,5,5,455,14,Champions,Purchased
C2683,Sameer Jain,Female,19,Durgapur,West Bengal,2023-03-23,217,4,30155.810000000005,2,2,1,221,5,Hibernating,Purchased
C2684,Suresh Chauhan,Male,53,Pune,Maharashtra,2023-06-22,78,7,266701.5,3,3,4,334,10,Loyal Customers,Purchased
C2685,Isha Bansal,Female,61,Varanasi,Uttar Pradesh,2025-12-21,586,3,45131.71,1,2,1,121,4,Hibernating,Purchased
C2686,Arjun Chauhan,Male,27,Pune,Maharashtra,2023-11-10,137,2,15205.67,2,1,1,211,4,Hibernating,Purchased
C2687,Priya Kapoor,Male,50,Madurai,Tamil Nadu,2024-04-13,32,12,705672.22,4,5,5,455,14,Champions,Purchased
C2688,Vikas Joshi,Male,46,Madurai,Tamil Nadu,2024-02-18,112,8,594435.2,3,4,5,345,12,Loyal Customers,Purchased
C2689,Neha Bansal,Female,38,Ahmedabad,Gujarat,2025-12-20,173,4,140486.74,2,2,3,223,7,At Risk,Purchased
C2690,Priya Malhotra,Female,53,Mysuru,Karnataka,2025-06-21,16,8,456787.29,5,4,5,545,14,Champions,Purchased
C2691,Sameer Patel,Male,50,Hyderabad,Telangana,2024-06-13,188,17,545756.76,2,5,5,255,12,Can't Lose Them,Purchased
C2692,Ananya Yadav,Female,30,Gwalior,Madhya Pradesh,2025-01-17,53,12,322292.73,4,5,4,454,13,Champions,Purchased
C2693,Komal Shah,Female,56,Thane,Maharashtra,2024-08-26,265,3,94237.22,1,2,2,122,5,Hibernating,Purchased
C2694,Sanjay Yadav,Female,49,Durgapur,West Bengal,2024-12-07,27,20,806370.11,4,5,5,455,14,Champions,Purchased
C2695,Sneha Patel,Female,32,Kota,Rajasthan,2025-11-10,29,14,422249.54,4,5,5,455,14,Champions,Purchased
C2696,Divya Kumar,Female,53,Chennai,Tamil Nadu,2025-01-05,84,6,172742.47,3,3,3,333,9,Loyal Customers,Purchased
C2697,Neha Mehta,Male,48,Thane,Maharashtra,2023-05-04,14,3,27002.13,5,2,1,521,8,New Customers,Purchased
C2698,Kavya Verma,Male,23,Hyderabad,Telangana,2024-07-05,420,2,111885.32999999999,1,1,2,112,4,Hibernating,Purchased
C2699,Karan Yadav,Female,25,Muzaffarpur,Bihar,2025-06-16,3,6,167946.77,5,3,3,533,11,Loyal Customers,Purchased
C2700,Suresh Patel,Female,33,Durgapur,West Bengal,2023-02-13,16,17,413372.32,5,5,4,554,14,Champions,Purchased
C2701,Pooja Gupta,Female,20,Gwalior,Madhya Pradesh,2024-01-26,380,5,125415.73,1,3,2,132,6,At Risk,Purchased
C2702,Riya Chauhan,Female,37,Muzaffarpur,Bihar,2023-08-09,34,20,493516.51,4,5,5,455,14,Champions,Purchased
C2703,Suresh Jain,Female,40,Delhi,Delhi,2025-02-28,225,8,254832.19,2,4,4,244,10,Can't Lose Them,Purchased
C2704,Manish Agarwal,Female,55,Rajkot,Gujarat,2023-06-03,26,4,313070.08999999997,4,2,4,424,10,New Customers,Purchased
C2705,Aditi Sharma,Female,26,Bengaluru,Karnataka,2024-11-14,23,15,239911.5,5,5,4,554,14,Champions,Purchased
C2706,Vikas Saxena,Male,45,Patna,Bihar,2023-03-12,95,6,259307.9,3,3,4,334,10,Loyal Customers,Purchased
C2707,Tanya Joshi,Female,49,Ghaziabad,Uttar Pradesh,2025-10-08,67,1,461.98,3,1,1,311,5,Potential Loyalists,Purchased
C2708,Komal Jain,Female,39,Mysuru,Karnataka,2023-12-16,4,12,107244.28,5,5,2,552,12,At Risk,Purchased
C2709,Karan Verma,Male,61,Faridabad,Haryana,2024-03-22,28,4,67299.18,4,2,2,422,8,New Customers,Purchased
C2710,Isha Kapoor,Male,33,Mumbai,Maharashtra,2025-05-12,131,5,331856.94,2,3,4,234,9,At Risk,Purchased
C2711,Aarav Tiwari,Female,37,Warangal,Telangana,2024-02-20,56,3,93559.08,4,2,2,422,8,New Customers,Purchased
C2712,Varun Agarwal,Female,18,Delhi,Delhi,2023-05-07,8,4,94081.19,5,2,2,522,9,New Customers,Purchased
C2713,Sneha Kumar,Male,37,Muzaffarpur,Bihar,2025-09-17,37,13,417326.18,4,5,4,454,13,Champions,Purchased
C2714,Nisha Kumar,Male,18,Faridabad,Haryana,2023-05-03,708,1,24030.12,1,1,1,111,3,Hibernating,Purchased
C2715,Ananya Sharma,Male,65,Delhi,Delhi,2024-06-28,38,3,76051.77,4,2,2,422,8,New Customers,Purchased
C2716,Vikas Kapoor,Male,29,Siliguri,West Bengal,2023-05-17,16,3,120774.65999999999,5,2,2,522,9,New Customers,Purchased
C2717,Simran Chauhan,Female,56,New Delhi,Delhi,2025-02-03,29,5,185966.24,4,3,3,433,10,Loyal Customers,Purchased
C2718,Tanya Chauhan,Female,23,Vadodara,Gujarat,2023-10-23,123,9,260348.24,2,4,4,244,10,Can't Lose Them,Purchased
C2719,Aarav Bansal,Female,31,Kota,Rajasthan,2025-10-17,646,1,27460.93,1,1,1,111,3,Hibernating,Purchased
C2720,Sneha Gupta,Male,23,Hyderabad,Telangana,2023-08-10,37,7,140619.6,4,3,3,433,10,Loyal Customers,Purchased
C2721,Arjun Chauhan,Male,35,Agra,Uttar Pradesh,2025-01-03,1,20,1064395.1,5,5,5,555,15,Champions,Purchased
C2722,Simran Mishra,Male,46,Nashik,Maharashtra,2023-01-16,1,6,164182.05,5,3,3,533,11,Loyal Customers,Purchased
C2723,Akash Mishra,Female,38,Siliguri,West Bengal,2023-05-04,132,7,160025.85,2,3,3,233,8,At Risk,Purchased
C2724,Aarav Malhotra,Female,47,Ahmedabad,Gujarat,2023-10-30,82,6,276368.93,3,3,4,334,10,Loyal Customers,Purchased
C2725,Neha Sharma,Male,56,Coimbatore,Tamil Nadu,2025-08-25,61,5,59654.17,3,3,2,332,8,Potential Loyalists,Purchased
C2726,Aditya Saxena,Female,20,Varanasi,Uttar Pradesh,2025-12-26,86,11,329381.36,3,4,4,344,11,Loyal Customers,Purchased
C2727,Rakesh Chauhan,Male,38,Delhi,Delhi,2024-11-02,68,8,736414.83,3,4,5,345,12,Loyal Customers,Purchased
C2728,Aarav Bansal,Male,46,Panipat,Haryana,2024-01-04,10,5,182859.52000000002,5,3,3,533,11,Loyal Customers,Purchased
C2729,Vikas Bansal,Female,43,Ghaziabad,Uttar Pradesh,2023-12-08,4,12,370824.49,5,5,4,554,14,Champions,Purchased
C2730,Karan Agarwal,Male,24,Mangaluru,Karnataka,2023-08-20,49,15,500060.79,4,5,5,455,14,Champions,Purchased
C2731,Komal Singh,Female,27,Bhopal,Madhya Pradesh,2024-01-08,,,,,,,,,No Purchase,No Purchase
C2732,Sanjay Bansal,Male,36,Kanpur,Uttar Pradesh,2024-06-26,329,5,23972.3,1,3,1,131,5,At Risk,Purchased
C2733,Vikas Mehta,Female,49,Siliguri,West Bengal,2025-01-20,10,3,67494.82,5,2,2,522,9,New Customers,Purchased
C2734,Varun Tiwari,Male,65,Thane,Maharashtra,2023-09-09,379,1,34306.06,1,1,1,111,3,Hibernating,Purchased
C2735,Varun Kumar,Male,35,Faridabad,Haryana,2023-02-09,78,2,174431.91999999998,3,1,3,313,7,Potential Loyalists,Purchased
C2736,Isha Mishra,Male,43,Durgapur,West Bengal,2024-09-04,396,2,2864.23,1,1,1,111,3,Hibernating,Purchased
C2737,Meera Agarwal,Female,32,Gurugram,Haryana,2023-09-23,53,8,563909.41,4,4,5,445,13,Champions,Purchased
C2738,Divya Malhotra,Female,19,Mumbai,Maharashtra,2024-03-14,7,11,540877.62,5,4,5,545,14,Champions,Purchased
C2739,Ananya Bansal,Female,37,Chennai,Tamil Nadu,2025-02-18,655,1,64915.07,1,1,2,112,4,Hibernating,Purchased
C2740,Shivam Chauhan,Male,34,Kolkata,West Bengal,2025-09-09,121,13,725194.91,2,5,5,255,12,Can't Lose Them,Purchased
C2741,Aarav Yadav,Male,25,Nashik,Maharashtra,2024-08-08,59,9,276258.72,3,4,4,344,11,Loyal Customers,Purchased
C2742,Simran Patel,Male,50,Nashik,Maharashtra,2025-10-13,2,8,103019.22,5,4,2,542,11,At Risk,Purchased
C2743,Rohit Sharma,Female,30,Agra,Uttar Pradesh,2023-10-22,271,4,167736.8,1,2,3,123,6,At Risk,Purchased
C2744,Varun Yadav,Male,28,Patna,Bihar,2025-02-19,241,6,121370.76999999999,1,3,2,132,6,At Risk,Purchased
C2745,Tanya Agarwal,Male,36,Siliguri,West Bengal,2025-12-08,121,6,149823.72,2,3,3,233,8,At Risk,Purchased
C2746,Deepak Mehta,Female,64,Ahmedabad,Gujarat,2023-08-25,140,4,53075.94,2,2,2,222,6,Hibernating,Purchased
C2747,Priya Patel,Female,48,Siliguri,West Bengal,2025-03-19,12,6,205665.59999999998,5,3,3,533,11,Loyal Customers,Purchased
C2748,Komal Agarwal,Male,38,Chennai,Tamil Nadu,2024-06-02,289,2,44867.270000000004,1,1,1,111,3,Hibernating,Purchased
C2749,Neha Joshi,Male,57,Bengaluru,Karnataka,2025-08-22,,,,,,,,,No Purchase,No Purchase
C2750,Ayush Saxena,Male,19,Bengaluru,Karnataka,2023-12-01,123,4,293963.66,2,2,4,224,8,At Risk,Purchased
C2751,Isha Verma,Female,34,Jaipur,Rajasthan,2025-11-17,138,15,253372.63,2,5,4,254,11,Can't Lose Them,Purchased
C2752,Aarav Mishra,Male,43,Nagpur,Maharashtra,2025-05-24,10,7,214731.66,5,3,3,533,11,Loyal Customers,Purchased
C2753,Sakshi Kapoor,Female,41,Faridabad,Haryana,2025-02-11,257,2,10097.48,1,1,1,111,3,Hibernating,Purchased
C2754,Simran Bansal,Male,50,Warangal,Telangana,2023-02-01,33,11,499191.70999999996,4,4,5,445,13,Champions,Purchased
C2755,Manish Saxena,Female,51,New Delhi,Delhi,2023-04-01,70,6,351907.85,3,3,4,334,10,Loyal Customers,Purchased
C2756,Deepak Verma,Female,39,Ahmedabad,Gujarat,2024-12-26,419,2,28113.93,1,1,1,111,3,Hibernating,Purchased
C2757,Mohit Shah,Male,62,Noida,Uttar Pradesh,2024-06-08,22,8,239071.93,5,4,3,543,12,Loyal Customers,Purchased
C2758,Divya Tiwari,Male,62,Muzaffarpur,Bihar,2023-12-20,199,6,96465.64,2,3,2,232,7,At Risk,Purchased
C2759,Karan Agarwal,Male,40,Gwalior,Madhya Pradesh,2025-07-10,45,11,338897.88,4,4,4,444,12,Champions,Purchased
C2760,Sameer Jain,Female,61,Indore,Madhya Pradesh,2024-06-10,52,7,172624.97999999998,4,3,3,433,10,Loyal Customers,Purchased
C2761,Nikhil Chauhan,Female,48,New Delhi,Delhi,2024-05-17,37,2,75096.85999999999,4,1,2,412,7,New Customers,Purchased
C2762,Nisha Kumar,Female,24,Pune,Maharashtra,2023-12-20,399,1,13192.28,1,1,1,111,3,Hibernating,Purchased
C2763,Suresh Kapoor,Male,23,Pune,Maharashtra,2025-12-10,,,,,,,,,No Purchase,No Purchase
C2764,Divya Srivastava,Male,21,Lucknow,Uttar Pradesh,2024-02-04,371,3,45234.92,1,2,1,121,4,Hibernating,Purchased
C2765,Neha Gupta,Female,28,Agra,Uttar Pradesh,2023-10-12,419,4,156289.9,1,2,3,123,6,At Risk,Purchased
C2766,Ayush Kapoor,Female,32,Prayagraj,Uttar Pradesh,2025-01-08,576,1,2394.5499999999997,1,1,1,111,3,Hibernating,Purchased
C2767,Divya Patel,Female,21,Muzaffarpur,Bihar,2023-02-07,15,11,435894.77,5,4,5,545,14,Champions,Purchased
C2768,Suresh Srivastava,Female,47,Ghaziabad,Uttar Pradesh,2024-10-14,110,6,172421.38,3,3,3,333,9,Loyal Customers,Purchased
